Quarters,District,TotalAgents,Adopters,AdoptionRate,Label
35,15.0,8.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
35,12.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
35,2.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
35,5.0,8.0,1.0,0.125,"Informative-all, Gradual, Not-Implemented"
35,8.0,1.0,1.0,1.0,"Informative-all, Gradual, Not-Implemented"
35,17.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
35,6.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
36,22.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
36,10.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
36,11.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
36,23.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
36,7.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
36,3.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
36,18.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
36,20.0,3.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
36,21.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
36,16.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
36,4.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
36,14.0,2.0,1.0,0.5,"Informative-all, Gradual, Not-Implemented"
36,9.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
36,19.0,11.0,1.0,0.09090909090909091,"Informative-all, Gradual, Not-Implemented"
36,1.0,5.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
36,13.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
36,15.0,8.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
36,12.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
36,2.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
36,5.0,8.0,1.0,0.125,"Informative-all, Gradual, Not-Implemented"
36,8.0,1.0,1.0,1.0,"Informative-all, Gradual, Not-Implemented"
36,17.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
36,6.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
37,22.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
37,10.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
37,11.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
37,23.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
37,7.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
37,3.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
37,18.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
37,20.0,3.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
37,21.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
37,16.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
37,4.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
37,14.0,2.0,1.0,0.5,"Informative-all, Gradual, Not-Implemented"
37,9.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
37,19.0,11.0,1.0,0.09090909090909091,"Informative-all, Gradual, Not-Implemented"
37,1.0,5.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
37,13.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
37,15.0,8.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
37,12.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
37,2.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
37,5.0,8.0,1.0,0.125,"Informative-all, Gradual, Not-Implemented"
37,8.0,1.0,1.0,1.0,"Informative-all, Gradual, Not-Implemented"
37,17.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
37,6.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
38,22.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
38,10.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
38,11.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
38,23.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
38,7.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
38,3.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
38,18.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
38,20.0,3.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
38,21.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
38,16.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
38,4.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
38,14.0,2.0,1.0,0.5,"Informative-all, Gradual, Not-Implemented"
38,9.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
38,19.0,11.0,1.0,0.09090909090909091,"Informative-all, Gradual, Not-Implemented"
38,1.0,5.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
38,13.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
38,15.0,8.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
38,12.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
38,2.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
38,5.0,8.0,1.0,0.125,"Informative-all, Gradual, Not-Implemented"
38,8.0,1.0,1.0,1.0,"Informative-all, Gradual, Not-Implemented"
38,17.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
38,6.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
39,22.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
39,10.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
39,11.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
39,23.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
39,7.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
39,3.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
39,18.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
39,20.0,3.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
39,21.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
39,16.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
39,4.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
39,14.0,2.0,1.0,0.5,"Informative-all, Gradual, Not-Implemented"
39,9.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
39,19.0,11.0,1.0,0.09090909090909091,"Informative-all, Gradual, Not-Implemented"
39,1.0,5.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
39,13.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
39,15.0,8.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
39,12.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
39,2.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
39,5.0,8.0,1.0,0.125,"Informative-all, Gradual, Not-Implemented"
39,8.0,1.0,1.0,1.0,"Informative-all, Gradual, Not-Implemented"
39,17.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
39,6.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
40,22.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
40,10.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
40,11.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
40,23.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
40,7.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
40,3.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
40,18.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
40,20.0,3.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
40,21.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
40,16.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
40,4.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
40,14.0,2.0,1.0,0.5,"Informative-all, Gradual, Not-Implemented"
40,9.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
40,19.0,11.0,1.0,0.09090909090909091,"Informative-all, Gradual, Not-Implemented"
40,1.0,5.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
40,13.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
40,15.0,8.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
40,12.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
40,2.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
40,5.0,8.0,1.0,0.125,"Informative-all, Gradual, Not-Implemented"
40,8.0,1.0,1.0,1.0,"Informative-all, Gradual, Not-Implemented"
40,17.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
40,6.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
41,22.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
41,10.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
41,11.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
41,23.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
41,7.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
41,3.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
41,18.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
41,20.0,3.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
41,21.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
41,16.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
41,4.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
41,14.0,2.0,1.0,0.5,"Informative-all, Gradual, Not-Implemented"
41,9.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
41,19.0,11.0,1.0,0.09090909090909091,"Informative-all, Gradual, Not-Implemented"
41,1.0,5.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
41,13.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
41,15.0,8.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
41,12.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
41,2.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
41,5.0,8.0,1.0,0.125,"Informative-all, Gradual, Not-Implemented"
41,8.0,1.0,1.0,1.0,"Informative-all, Gradual, Not-Implemented"
41,17.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
41,6.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
42,22.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
42,10.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
42,11.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
42,23.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
42,7.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
42,3.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
42,18.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
42,20.0,3.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
42,21.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
42,16.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
42,4.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
42,14.0,2.0,1.0,0.5,"Informative-all, Gradual, Not-Implemented"
42,9.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
42,19.0,11.0,1.0,0.09090909090909091,"Informative-all, Gradual, Not-Implemented"
42,1.0,5.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
42,13.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
42,15.0,8.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
42,12.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
42,2.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
42,5.0,8.0,1.0,0.125,"Informative-all, Gradual, Not-Implemented"
42,8.0,1.0,1.0,1.0,"Informative-all, Gradual, Not-Implemented"
42,17.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
42,6.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
43,22.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
43,10.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
43,11.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
43,23.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
43,7.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
43,3.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
43,18.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
43,20.0,3.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
43,21.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
43,16.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
43,4.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
43,14.0,2.0,1.0,0.5,"Informative-all, Gradual, Not-Implemented"
43,9.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
43,19.0,11.0,1.0,0.09090909090909091,"Informative-all, Gradual, Not-Implemented"
43,1.0,5.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
43,13.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
43,15.0,8.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
43,12.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
43,2.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
43,5.0,8.0,1.0,0.125,"Informative-all, Gradual, Not-Implemented"
43,8.0,1.0,1.0,1.0,"Informative-all, Gradual, Not-Implemented"
43,17.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
43,6.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
44,22.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
44,10.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
44,11.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
44,23.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
44,7.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
44,3.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
44,18.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
44,20.0,3.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
44,21.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
44,16.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
44,4.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
44,14.0,2.0,1.0,0.5,"Informative-all, Gradual, Not-Implemented"
44,9.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
44,19.0,11.0,1.0,0.09090909090909091,"Informative-all, Gradual, Not-Implemented"
44,1.0,5.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
44,13.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
44,15.0,8.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
44,12.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
44,2.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
44,5.0,8.0,1.0,0.125,"Informative-all, Gradual, Not-Implemented"
44,8.0,1.0,1.0,1.0,"Informative-all, Gradual, Not-Implemented"
44,17.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
44,6.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
45,22.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
45,10.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
45,11.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
45,23.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
45,7.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
45,3.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
45,18.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
45,20.0,3.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
45,21.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
45,16.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
45,4.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
45,14.0,2.0,1.0,0.5,"Informative-all, Gradual, Not-Implemented"
45,9.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
45,19.0,11.0,1.0,0.09090909090909091,"Informative-all, Gradual, Not-Implemented"
45,1.0,5.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
45,13.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
45,15.0,8.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
45,12.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
45,2.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
45,5.0,8.0,1.0,0.125,"Informative-all, Gradual, Not-Implemented"
45,8.0,1.0,1.0,1.0,"Informative-all, Gradual, Not-Implemented"
45,17.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
45,6.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
46,22.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
46,10.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
46,11.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
46,23.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
46,7.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
46,3.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
46,18.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
46,20.0,3.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
46,21.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
46,16.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
46,4.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
46,14.0,2.0,1.0,0.5,"Informative-all, Gradual, Not-Implemented"
46,9.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
46,19.0,11.0,1.0,0.09090909090909091,"Informative-all, Gradual, Not-Implemented"
46,1.0,5.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
46,13.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
46,15.0,8.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
46,12.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
46,2.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
46,5.0,8.0,1.0,0.125,"Informative-all, Gradual, Not-Implemented"
46,8.0,1.0,1.0,1.0,"Informative-all, Gradual, Not-Implemented"
46,17.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
46,6.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
47,22.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
47,10.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
47,11.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
47,23.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
47,7.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
47,3.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
47,18.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
47,20.0,3.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
47,21.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
47,16.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
47,4.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
47,14.0,2.0,1.0,0.5,"Informative-all, Gradual, Not-Implemented"
47,9.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
47,19.0,11.0,1.0,0.09090909090909091,"Informative-all, Gradual, Not-Implemented"
47,1.0,5.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
47,13.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
47,15.0,8.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
47,12.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
47,2.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
47,5.0,8.0,1.0,0.125,"Informative-all, Gradual, Not-Implemented"
47,8.0,1.0,1.0,1.0,"Informative-all, Gradual, Not-Implemented"
47,17.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
47,6.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
48,22.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
48,10.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
48,11.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
48,23.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
48,7.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
48,3.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
48,18.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
48,20.0,3.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
48,21.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
48,16.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
48,4.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
48,14.0,2.0,1.0,0.5,"Informative-all, Gradual, Not-Implemented"
48,9.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
48,19.0,11.0,1.0,0.09090909090909091,"Informative-all, Gradual, Not-Implemented"
48,1.0,5.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
48,13.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
48,15.0,8.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
48,12.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
48,2.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
48,5.0,8.0,1.0,0.125,"Informative-all, Gradual, Not-Implemented"
48,8.0,1.0,1.0,1.0,"Informative-all, Gradual, Not-Implemented"
48,17.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
48,6.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
49,22.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
49,10.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
49,11.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
49,23.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
49,7.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
49,3.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
49,18.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
49,20.0,3.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
49,21.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
49,16.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
49,4.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
49,14.0,2.0,1.0,0.5,"Informative-all, Gradual, Not-Implemented"
49,9.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
49,19.0,11.0,1.0,0.09090909090909091,"Informative-all, Gradual, Not-Implemented"
49,1.0,5.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
49,13.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
49,15.0,8.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
49,12.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
49,2.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
49,5.0,8.0,1.0,0.125,"Informative-all, Gradual, Not-Implemented"
49,8.0,1.0,1.0,1.0,"Informative-all, Gradual, Not-Implemented"
49,17.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
49,6.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
50,22.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
50,10.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
50,11.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
50,23.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
50,7.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
50,3.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
50,18.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
50,20.0,3.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
50,21.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
50,16.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
50,4.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
50,14.0,2.0,1.0,0.5,"Informative-all, Gradual, Not-Implemented"
50,9.0,2.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
50,19.0,11.0,1.0,0.09090909090909091,"Informative-all, Gradual, Not-Implemented"
50,1.0,5.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
50,13.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
50,15.0,8.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
50,12.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
50,2.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
50,5.0,8.0,1.0,0.125,"Informative-all, Gradual, Not-Implemented"
50,8.0,1.0,1.0,1.0,"Informative-all, Gradual, Not-Implemented"
50,17.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
50,6.0,4.0,1.0,0.25,"Informative-all, Gradual, Not-Implemented"
51,22.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
51,10.0,0.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
51,11.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
51,23.0,1.0,0.0,0.0,"Informative-all, Gradual, Not-Implemented"
